Season,Date,Team1,Team2,Home,Team1Pts,Team2Pts,Team1PtDiff,Team2PtDiff,Team1TM,Team2TM,Team1Rating,Team2Rating,Team1Y/P,Team2Y/P,Team1DY/P,Team2DY/P,Team1ToP,Team2ToP,Team1Sks,Team2Sks,Team1SkYds,Team2SkYds,Team1RushAtt,Team2RushAtt,Team1RushYds,Team2RushYds,Team1PYM,Team2PYM,Team1RYM,Team2RYM,Team1YM,Team2YM,Team1Won
2022,2022-11-20,PHI,IND,1,17,16.0,1,-1.0,-1,1.0,107.1,89.7,5.15,4.58,4.58,5.15,1762,1838.0,3,4.0,17,28.0,33,26.0,141,99.0,-12,12.0,42,-42.0,-11,11.0,1
2022,2022-11-20,DEN,LVR,0,16,22.0,-6,6.0,0,0.0,99.8,106.5,5.16,6.56,6.56,5.16,1737,1959.0,3,1.0,21,9.0,28,24.0,94,109.0,-72,72.0,-15,15.0,12,-12.0,0
2022,2022-11-20,LVR,DEN,1,22,16.0,6,-6.0,0,0.0,106.5,99.8,6.56,5.16,5.16,6.56,1959,1737.0,1,3.0,9,21.0,24,28.0,109,94.0,72,-72.0,15,-15.0,-12,12.0,1
2022,2022-11-20,HOU,WAS,0,10,23.0,-13,13.0,-2,2.0,46.1,77.9,2.74,5.13,5.13,2.74,1504,2096.0,5,0.0,42,0.0,16,40.0,21,153.0,-64,64.0,-132,132.0,42,-42.0,0
2022,2022-11-20,WAS,HOU,1,23,10.0,13,-13.0,2,-2.0,77.9,46.1,5.13,2.74,2.74,5.13,2096,1504.0,0,5.0,0,42.0,40,16.0,153,21.0,64,-64.0,132,-132.0,-42,42.0,1
2022,2022-11-20,DAL,MIN,1,40,3.0,37,-37.0,1,-1.0,131.5,71.4,6.54,3.39,3.39,6.54,2244,1356.0,0,7.0,0,49.0,40,17.0,151,73.0,197,-197.0,78,-78.0,-49,49.0,1
2022,2022-11-20,MIN,DAL,0,3,40.0,-37,37.0,-1,1.0,71.4,131.5,3.39,6.54,6.54,3.39,1356,2244.0,7,0.0,49,0.0,17,40.0,73,151.0,-197,197.0,-78,78.0,49,-49.0,0
2022,2022-11-20,NOR,LAR,0,27,20.0,7,-7.0,0,0.0,143.2,106.7,5.77,5.42,5.42,5.77,1867,1733.0,4,4.0,39,35.0,24,30.0,88,148.0,47,-47.0,-60,60.0,4,-4.0,1
2022,2022-11-20,LAR,NOR,1,20,27.0,-7,7.0,0,0.0,106.7,143.2,5.42,5.77,5.77,5.42,1733,1867.0,4,4.0,35,39.0,30,24.0,148,88.0,-47,47.0,60,-60.0,-4,4.0,0
2022,2022-11-20,NWE,NYJ,0,10,3.0,7,-7.0,0,0.0,104.6,50.8,5.03,2.1,2.1,5.03,2130,1470.0,6,4.0,48,33.0,26,23.0,99,59.0,154,-154.0,40,-40.0,15,-15.0,1
2022,2022-11-20,NYJ,NWE,1,3,10.0,-7,7.0,0,0.0,50.8,104.6,2.1,5.03,5.03,2.1,1470,2130.0,4,6.0,33,48.0,23,26.0,59,99.0,-154,154.0,-40,40.0,-15,15.0,0
2022,2022-11-20,DET,NYG,1,31,18.0,13,-13.0,3,-3.0,83.0,74.1,5.16,5.74,5.74,5.16,1908,1692.0,0,2.0,0,17.0,37,26.0,160,89.0,-159,159.0,71,-71.0,-17,17.0,1
2022,2022-11-20,NYG,DET,0,18,31.0,-13,13.0,-3,3.0,74.1,83.0,5.74,5.16,5.16,5.74,1692,1908.0,2,0.0,17,0.0,26,37.0,89,160.0,159,-159.0,-71,71.0,17,-17.0,0
2022,2022-11-20,CIN,PIT,1,37,30.0,7,-7.0,-2,2.0,104.1,85.9,6.28,5.16,5.16,6.28,1896,1704.0,2,2.0,9,16.0,24,24.0,62,102.0,97,-97.0,-40,40.0,-7,7.0,1
2022,2022-11-20,PIT,CIN,0,30,37.0,-7,7.0,2,-2.0,85.9,104.1,5.16,6.28,6.28,5.16,1704,1896.0,2,2.0,16,9.0,24,24.0,102,62.0,-97,97.0,40,-40.0,7,-7.0,0
2022,2022-11-20,CAR,BAL,1,3,13.0,-10,10.0,-2,2.0,54.6,76.5,3.8,4.67,4.67,3.8,1606,1994.0,4,3.0,27,16.0,17,30.0,36,115.0,-24,24.0,-79,79.0,11,-11.0,0
2022,2022-11-20,BAL,CAR,0,13,3.0,10,-10.0,2,-2.0,76.5,54.6,4.67,3.8,3.8,4.67,1994,1606.0,3,4.0,16,27.0,30,17.0,115,36.0,24,-24.0,79,-79.0,-11,11.0,1
2022,2022-11-20,KAN,LAC,1,30,27.0,3,-3.0,1,-1.0,120.8,113.2,7.82,5.62,5.62,7.82,1661,1939.0,1,5.0,7,30.0,27,30.0,163,115.0,72,-72.0,48,-48.0,-23,23.0,1
2022,2022-11-20,LAC,KAN,0,27,30.0,-3,3.0,-1,1.0,113.2,120.8,5.62,7.82,7.82,5.62,1939,1661.0,5,1.0,30,7.0,30,27.0,115,163.0,-72,72.0,-48,48.0,23,-23.0,0
2022,2022-11-17,GNB,TEN,0,17,27.0,-10,10.0,1,-1.0,94.7,135.2,4.59,6.38,6.38,4.59,1652,1948.0,1,3.0,12,17.0,19,32.0,56,88.0,-105,105.0,-32,32.0,-5,5.0,0
2022,2022-11-17,TEN,GNB,1,27,17.0,10,-10.0,-1,1.0,135.2,94.7,6.38,4.59,4.59,6.38,1948,1652.0,3,1.0,17,12.0,32,19.0,88,56.0,105,-105.0,32,-32.0,5,-5.0,1
2022,2022-11-14,PHI,WAS,0,21,32.0,-11,11.0,-2,2.0,94.2,66.9,5.62,4.07,4.07,5.62,1176,2424.0,1,3.0,5,33.0,20,49.0,94,152.0,-8,8.0,-58,58.0,-28,28.0,0
2022,2022-11-14,WAS,PHI,1,32,21.0,11,-11.0,2,-2.0,66.9,94.2,4.07,5.62,5.62,4.07,2424,1176.0,3,1.0,33,5.0,49,20.0,152,94.0,8,-8.0,58,-58.0,28,-28.0,1
2022,2022-11-13,BUF,MIN,0,30,33.0,-3,3.0,-2,2.0,78.6,71.8,6.75,6.09,6.09,6.75,2026,2102.0,2,4.0,19,23.0,27,25.0,175,147.0,-23,23.0,28,-28.0,-4,4.0,0
2022,2022-11-13,MIN,BUF,1,33,30.0,3,-3.0,2,-2.0,71.8,78.6,6.09,6.75,6.75,6.09,2102,2026.0,4,2.0,23,19.0,25,27.0,147,175.0,23,-23.0,-28,28.0,4,-4.0,1
2022,2022-11-13,CHI,DET,0,30,31.0,-1,1.0,-1,1.0,99.4,113.6,7.03,5.47,5.47,7.03,1752,1848.0,3,2.0,17,8.0,35,31.0,258,95.0,-78,78.0,163,-163.0,9,-9.0,0
2022,2022-11-13,DET,CHI,1,31,30.0,1,-1.0,1,-1.0,113.6,99.4,5.47,7.03,7.03,5.47,1848,1752.0,2,3.0,8,17.0,31,35.0,95,258.0,78,-78.0,-163,163.0,-9,9.0,1
2022,2022-11-13,DAL,GNB,1,28,31.0,-3,3.0,0,0.0,78.6,146.7,5.33,6.8,6.8,5.33,1859,2155.0,2,2.0,3,16.0,31,39.0,159,207.0,54,-54.0,-48,48.0,-13,13.0,0
2022,2022-11-13,GNB,DAL,0,31,28.0,3,-3.0,0,0.0,146.7,78.6,6.8,5.33,5.33,6.8,2155,1859.0,2,2.0,16,3.0,39,31.0,207,159.0,-54,54.0,48,-48.0,13,-13.0,1
2022,2022-11-13,JAX,KAN,1,17,27.0,-10,10.0,3,-3.0,106.1,129.6,5.16,7.84,7.84,5.16,1899,1701.0,5,0.0,19,0.0,16,27.0,75,155.0,-91,91.0,-80,80.0,19,-19.0,0
2022,2022-11-13,KAN,JAX,0,27,17.0,10,-10.0,-3,3.0,129.6,106.1,7.84,5.16,5.16,7.84,1701,1899.0,0,5.0,0,19.0,27,16.0,155,75.0,91,-91.0,80,-80.0,-19,19.0,1
2022,2022-11-13,CLE,MIA,1,17,39.0,-22,22.0,-1,1.0,89.2,135.1,4.79,7.33,7.33,4.79,1606,1994.0,3,1.0,27,6.0,24,33.0,112,195.0,-111,111.0,-83,83.0,21,-21.0,0
2022,2022-11-13,MIA,CLE,0,39,17.0,22,-22.0,1,-1.0,135.1,89.2,7.33,4.79,4.79,7.33,1994,1606.0,1,3.0,6,27.0,33,24.0,195,112.0,111,-111.0,83,-83.0,-21,21.0,1
2022,2022-11-13,HOU,NYG,1,16,24.0,-8,8.0,-2,2.0,85.3,153.3,6.45,5.48,5.48,6.45,1600,2000.0,4,3.0,33,21.0,19,47.0,101,191.0,110,-110.0,-90,90.0,12,-12.0,0
2022,2022-11-13,NYG,HOU,0,24,16.0,8,-8.0,2,-2.0,153.3,85.3,5.48,6.45,6.45,5.48,2000,1600.0,3,4.0,21,33.0,47,19.0,191,101.0,-110,110.0,90,-90.0,-12,12.0,1
2022,2022-11-13,DEN,TEN,1,10,17.0,-7,7.0,0,0.0,70.1,94.1,4.29,5.12,5.12,4.29,2037,1563.0,6,1.0,38,11.0,25,23.0,65,63.0,4,-4.0,2,-2.0,27,-27.0,0
2022,2022-11-13,TEN,DEN,0,17,10.0,7,-7.0,0,0.0,94.1,70.1,5.12,4.29,4.29,5.12,1563,2037.0,1,6.0,11,38.0,23,25.0,63,65.0,-4,4.0,-2,2.0,-27,27.0,1
2022,2022-11-13,NOR,PIT,1,10,20.0,-10,10.0,-2,2.0,60.7,79.7,4.13,4.8,4.8,4.13,1264,2336.0,2,6.0,17,37.0,15,43.0,29,217.0,-5,5.0,-188,188.0,-20,20.0,0
2022,2022-11-13,PIT,NOR,0,20,10.0,10,-10.0,2,-2.0,79.7,60.7,4.8,4.13,4.13,4.8,2336,1264.0,6,2.0,37,17.0,43,15.0,217,29.0,5,-5.0,188,-188.0,20,-20.0,1
2022,2022-11-13,IND,LVR,1,25,20.0,5,-5.0,-1,1.0,109.5,99.5,7.03,4.83,4.83,7.03,1741,1859.0,1,2.0,14,16.0,30,24.0,207,77.0,-24,24.0,130,-130.0,-2,2.0,1
2022,2022-11-13,LVR,IND,0,20,25.0,-5,5.0,1,-1.0,99.5,109.5,4.83,7.03,7.03,4.83,1859,1741.0,2,1.0,16,14.0,24,30.0,77,207.0,24,-24.0,-130,130.0,2,-2.0,0
2022,2022-11-13,ARI,LAR,1,27,17.0,10,-10.0,2,-2.0,96.5,79.7,4.58,4.27,4.27,4.58,1921,1679.0,2,3.0,18,19.0,26,20.0,78,66.0,30,-30.0,12,-12.0,-1,1.0,1
2022,2022-11-13,LAR,ARI,0,17,27.0,-10,10.0,-2,2.0,79.7,96.5,4.27,4.58,4.58,4.27,1679,1921.0,3,2.0,19,18.0,20,26.0,66,78.0,-30,30.0,-12,12.0,1,-1.0,0
2022,2022-11-13,LAC,SFO,1,16,22.0,-6,6.0,0,0.0,69.2,94.3,4.25,5.53,5.53,4.25,1381,2219.0,3,1.0,9,10.0,16,41.0,51,157.0,-43,43.0,-106,106.0,-1,1.0,0
2022,2022-11-13,SFO,LAC,0,22,16.0,6,-6.0,0,0.0,94.3,69.2,5.53,4.25,4.25,5.53,2219,1381.0,1,3.0,10,9.0,41,16.0,157,51.0,43,-43.0,106,-106.0,1,-1.0,1
2022,2022-11-13,SEA,TAM,1,16,21.0,-5,5.0,1,-1.0,115.1,93.5,5.66,5.66,5.66,5.66,1385,2215.0,3,0.0,31,0.0,14,44.0,39,161.0,-14,14.0,-122,122.0,31,-31.0,0
2022,2022-11-13,TAM,SEA,0,21,16.0,5,-5.0,-1,1.0,93.5,115.1,5.66,5.66,5.66,5.66,2215,1385.0,0,3.0,0,31.0,44,14.0,161,39.0,14,-14.0,122,-122.0,-31,31.0,1
2022,2022-11-10,ATL,CAR,1,15,25.0,-10,10.0,-1,1.0,89.0,82.3,4.85,5.2,5.2,4.85,1548,2052.0,5,1.0,33,7.0,25,47.0,138,232.0,52,-52.0,-94,94.0,26,-26.0,0
2022,2022-11-10,CAR,ATL,0,25,15.0,10,-10.0,1,-1.0,82.3,89.0,5.2,4.85,4.85,5.2,2052,1548.0,1,5.0,7,33.0,47,25.0,232,138.0,-52,52.0,94,-94.0,-26,26.0,1
2022,2022-11-07,NOR,BAL,0,13,27.0,-14,14.0,-1,1.0,85.8,87.9,4.96,4.91,4.91,4.96,1333,2267.0,4,3.0,28,2.0,15,40.0,48,188.0,64,-64.0,-140,140.0,26,-26.0,0
2022,2022-11-07,BAL,NOR,1,27,13.0,14,-14.0,1,-1.0,87.9,85.8,4.91,4.96,4.96,4.91,2267,1333.0,3,4.0,2,28.0,40,15.0,188,48.0,-64,64.0,140,-140.0,-26,26.0,1
2022,2022-11-06,ATL,LAC,0,17,20.0,-3,3.0,0,0.0,68.9,82.0,5.25,5.01,5.01,5.25,1909,1691.0,2,0.0,15,0.0,35,24.0,201,91.0,-131,131.0,110,-110.0,15,-15.0,0
2022,2022-11-06,LAC,ATL,1,20,17.0,3,-3.0,0,0.0,82.0,68.9,5.01,5.25,5.25,5.01,1691,1909.0,0,2.0,0,15.0,24,35.0,91,201.0,131,-131.0,-110,110.0,-15,15.0,1
2022,2022-11-06,CHI,MIA,0,32,35.0,-3,3.0,0,0.0,106.7,135.7,5.26,7.15,7.15,5.26,2086,1514.0,2,0.0,7,0.0,40,23.0,252,77.0,-186,186.0,175,-175.0,7,-7.0,0
2022,2022-11-06,MIA,CHI,1,35,32.0,3,-3.0,0,0.0,135.7,106.7,7.15,5.26,5.26,7.15,1514,2086.0,0,2.0,0,7.0,23,40.0,77,252.0,186,-186.0,-175,175.0,-7,7.0,1
2022,2022-11-06,CAR,CIN,1,21,42.0,-21,21.0,-3,3.0,66.5,108.1,4.75,6.44,6.44,4.75,1239,2361.0,0,2.0,0,5.0,18,39.0,64,241.0,-59,59.0,-177,177.0,-5,5.0,0
2022,2022-11-06,CIN,CAR,0,42,21.0,21,-21.0,3,-3.0,108.1,66.5,6.44,4.75,4.75,6.44,2361,1239.0,2,0.0,5,0.0,39,18.0,241,64.0,59,-59.0,177,-177.0,5,-5.0,1
2022,2022-11-06,ARI,SEA,0,21,31.0,-10,10.0,0,0.0,101.5,106.9,4.3,6.01,6.01,4.3,1529,2071.0,5,2.0,35,12.0,21,34.0,122,158.0,-123,123.0,-36,36.0,23,-23.0,0
2022,2022-11-06,SEA,ARI,1,31,21.0,10,-10.0,0,0.0,106.9,101.5,6.01,4.3,4.3,6.01,2071,1529.0,2,5.0,12,35.0,34,21.0,158,122.0,123,-123.0,36,-36.0,-23,23.0,1
2022,2022-11-06,DET,GNB,0,15,9.0,6,-6.0,2,-2.0,78.5,53.5,4.46,5.64,5.64,4.46,1518,2082.0,0,1.0,0,8.0,31,25.0,117,106.0,-146,146.0,11,-11.0,-8,8.0,1
2022,2022-11-06,GNB,DET,1,9,15.0,-6,6.0,-2,2.0,53.5,78.5,5.64,4.46,4.46,5.64,2082,1518.0,1,0.0,8,0.0,25,31.0,106,117.0,146,-146.0,-11,11.0,8,-8.0,0
2022,2022-11-06,JAX,LVR,0,27,20.0,7,-7.0,0,0.0,109.0,99.2,5.93,5.63,5.63,5.93,1945,1655.0,0,2.0,0,11.0,37,19.0,168,73.0,-13,13.0,95,-95.0,-11,11.0,1
2022,2022-11-06,LVR,JAX,1,20,27.0,-7,7.0,0,0.0,99.2,109.0,5.63,5.93,5.93,5.63,1655,1945.0,2,0.0,11,0.0,19,37.0,73,168.0,13,-13.0,-95,95.0,11,-11.0,0
2022,2022-11-06,KAN,TEN,0,20,17.0,3,-3.0,-1,1.0,80.9,49.0,5.48,4.77,4.77,5.48,2488,1583.0,4,3.0,24,23.0,19,29.0,77,172.0,365,-365.0,-95,95.0,1,-1.0,1
2022,2022-11-06,TEN,KAN,1,17,20.0,-3,3.0,1,-1.0,49.0,80.9,4.77,5.48,5.48,4.77,1583,2488.0,3,4.0,23,24.0,29,19.0,172,77.0,-365,365.0,95,-95.0,-1,1.0,0
2022,2022-11-06,IND,NWE,1,3,26.0,-23,23.0,0,0.0,45.6,89.2,2.02,3.27,3.27,2.02,1734,1866.0,9,4.0,60,14.0,22,28.0,78,70.0,-90,90.0,8,-8.0,46,-46.0,0
2022,2022-11-06,NWE,IND,0,26,3.0,23,-23.0,0,0.0,89.2,45.6,3.27,2.02,2.02,3.27,1866,1734.0,4,9.0,14,60.0,28,22.0,70,78.0,90,-90.0,-8,8.0,-46,46.0,1
2022,2022-11-06,BUF,NYJ,1,17,20.0,-3,3.0,-1,1.0,46.8,101.1,5.2,5.08,5.08,5.2,1636,1964.0,5,2.0,22,18.0,22,34.0,134,174.0,47,-47.0,-40,40.0,4,-4.0,0
2022,2022-11-06,NYJ,BUF,0,20,17.0,3,-3.0,1,-1.0,101.1,46.8,5.08,5.2,5.2,5.08,1964,1636.0,2,5.0,18,22.0,34,22.0,174,134.0,-47,47.0,40,-40.0,-4,4.0,1
2022,2022-11-06,LAR,TAM,1,13,16.0,-3,3.0,0,0.0,80.0,79.7,3.75,4.09,4.09,3.75,1724,1876.0,4,1.0,27,8.0,24,20.0,68,51.0,-134,134.0,17,-17.0,19,-19.0,0
2022,2022-11-06,TAM,LAR,0,16,13.0,3,-3.0,0,0.0,79.7,80.0,4.09,3.75,3.75,4.09,1876,1724.0,1,4.0,8,27.0,20,24.0,51,68.0,134,-134.0,-17,17.0,-19,19.0,1
2022,2022-11-06,MIN,WAS,1,20,17.0,3,-3.0,0,0.0,81.6,77.8,4.63,4.31,4.31,4.63,1753,1847.0,2,3.0,17,23.0,22,30.0,56,137.0,119,-119.0,-81,81.0,-6,6.0,1
2022,2022-11-06,WAS,MIN,0,17,20.0,-3,3.0,0,0.0,77.8,81.6,4.31,4.63,4.63,4.31,1847,1753.0,3,2.0,23,17.0,30,22.0,137,56.0,-119,119.0,81,-81.0,6,-6.0,0
2022,2022-11-03,HOU,PHI,0,17,29.0,-12,12.0,-1,1.0,72.9,128.9,5.32,5.81,5.81,5.32,1907,1693.0,3,4.0,19,26.0,32,31.0,168,143.0,-82,82.0,25,-25.0,-7,7.0,0
2022,2022-11-03,PHI,HOU,1,29,17.0,12,-12.0,1,-1.0,128.9,72.9,5.81,5.32,5.32,5.81,1693,1907.0,4,3.0,26,19.0,31,32.0,143,168.0,82,-82.0,-25,25.0,7,-7.0,1
2022,2022-10-31,CIN,CLE,1,13,32.0,-19,19.0,0,0.0,96.4,110.4,4.58,6.38,6.38,4.58,1395,2205.0,5,2.0,39,10.0,10,44.0,36,172.0,-75,75.0,-136,136.0,29,-29.0,0
2022,2022-10-31,CLE,CIN,0,32,13.0,19,-19.0,0,0.0,110.4,96.4,6.38,4.58,4.58,6.38,2205,1395.0,2,5.0,10,39.0,44,10.0,172,36.0,75,-75.0,136,-136.0,-29,29.0,1
2022,2022-10-30,ATL,CAR,0,37,34.0,3,-3.0,-1,1.0,105.2,80.4,6.06,6.55,6.55,6.06,2194,1891.0,2,1.0,14,8.0,37,36.0,167,169.0,-70,70.0,-2,2.0,6,-6.0,1
2022,2022-10-30,CAR,ATL,1,34,37.0,-3,3.0,1,-1.0,80.4,105.2,6.55,6.06,6.06,6.55,1891,2194.0,1,2.0,8,14.0,36,37.0,169,167.0,70,-70.0,2,-2.0,-6,6.0,0
2022,2022-10-30,BUF,GNB,0,27,17.0,10,-10.0,-1,1.0,75.1,91.4,6.83,6.32,6.32,6.83,1572,2028.0,2,2.0,2,13.0,27,31.0,153,208.0,26,-26.0,-55,55.0,-11,11.0,1
2022,2022-10-30,GNB,BUF,1,17,27.0,-10,10.0,1,-1.0,91.4,75.1,6.32,6.83,6.83,6.32,2028,1572.0,2,2.0,13,2.0,31,27.0,208,153.0,-26,26.0,55,-55.0,11,-11.0,0
2022,2022-10-30,IND,WAS,0,16,17.0,-1,1.0,-1,1.0,100.1,98.7,6.0,5.93,5.93,6.0,1760,1840.0,2,2.0,12,13.0,29,28.0,135,96.0,-77,77.0,39,-39.0,-1,1.0,0
2022,2022-10-30,WAS,IND,1,17,16.0,1,-1.0,1,-1.0,98.7,100.1,5.93,6.0,6.0,5.93,1840,1760.0,2,2.0,13,12.0,28,29.0,96,135.0,77,-77.0,-39,39.0,1,-1.0,1
2022,2022-10-30,CHI,DAL,1,29,49.0,-20,20.0,0,0.0,119.4,114.5,5.23,7.75,7.75,5.23,2164,1436.0,4,1.0,25,8.0,43,29.0,240,200.0,-111,111.0,40,-40.0,17,-17.0,0
2022,2022-10-30,DAL,CHI,0,49,29.0,20,-20.0,0,0.0,114.5,119.4,7.75,5.23,5.23,7.75,1436,2164.0,1,4.0,8,25.0,29,43.0,200,240.0,111,-111.0,-40,40.0,-17,17.0,1
2022,2022-10-30,DET,MIA,0,27,31.0,-4,4.0,1,-1.0,108.1,138.7,6.89,7.44,7.44,6.89,1538,2062.0,1,2.0,10,13.0,19,26.0,82,107.0,-58,58.0,-25,25.0,-3,3.0,0
2022,2022-10-30,MIA,DET,1,31,27.0,4,-4.0,-1,1.0,138.7,108.1,7.44,6.89,6.89,7.44,2062,1538.0,2,1.0,13,10.0,26,19.0,107,82.0,58,-58.0,25,-25.0,3,-3.0,1
2022,2022-10-30,HOU,TEN,0,10,17.0,-7,7.0,1,-1.0,67.6,35.4,3.16,6.1,6.1,3.16,1512,2088.0,3,3.0,34,15.0,18,45.0,43,314.0,78,-78.0,-271,271.0,19,-19.0,0
2022,2022-10-30,TEN,HOU,1,17,10.0,7,-7.0,-1,1.0,35.4,67.6,6.1,3.16,3.16,6.1,2088,1512.0,3,3.0,15,34.0,45,18.0,314,43.0,-78,78.0,271,-271.0,-19,19.0,1
2022,2022-10-30,DEN,JAX,1,21,17.0,4,-4.0,1,-1.0,84.3,52.2,5.43,4.69,4.69,5.43,1556,2044.0,3,2.0,22,19.0,28,32.0,101,191.0,116,-116.0,-90,90.0,3,-3.0,1
2022,2022-10-30,JAX,DEN,0,17,21.0,-4,4.0,-1,1.0,52.2,84.3,4.69,5.43,5.43,4.69,2044,1556.0,2,3.0,19,22.0,32,28.0,191,101.0,-116,116.0,90,-90.0,-3,3.0,0
2022,2022-10-30,ARI,MIN,1,26,34.0,-8,8.0,-2,2.0,95.5,103.0,5.36,5.6,5.6,5.36,1833,1767.0,4,3.0,29,24.0,22,29.0,78,173.0,89,-89.0,-95,95.0,5,-5.0,0
2022,2022-10-30,MIN,ARI,0,34,26.0,8,-8.0,2,-2.0,103.0,95.5,5.6,5.36,5.36,5.6,1767,1833.0,3,4.0,24,29.0,29,22.0,173,78.0,-89,89.0,95,-95.0,-5,5.0,1
2022,2022-10-30,NOR,LVR,0,24,0.0,24,-24.0,1,-1.0,116.5,59.0,5.83,3.27,3.27,5.83,2091,1509.0,0,4.0,0,28.0,32,13.0,136,38.0,86,-86.0,98,-98.0,-28,28.0,1
2022,2022-10-30,LVR,NOR,1,0,24.0,-24,24.0,-1,1.0,59.0,116.5,3.27,5.83,5.83,3.27,1509,2091.0,4,0.0,28,0.0,13,32.0,38,136.0,-86,86.0,-98,98.0,28,-28.0,0
2022,2022-10-30,NWE,NYJ,1,22,17.0,5,-5.0,2,-2.0,79.9,64.6,3.84,6.67,6.67,3.84,2134,1466.0,6,2.0,33,19.0,34,15.0,127,51.0,-175,175.0,76,-76.0,14,-14.0,1
2022,2022-10-30,NYJ,NWE,0,17,22.0,-5,5.0,-2,2.0,64.6,79.9,6.67,3.84,3.84,6.67,1466,2134.0,2,6.0,19,33.0,15,34.0,51,127.0,175,-175.0,-76,76.0,-14,14.0,0
2022,2022-10-30,PHI,PIT,0,35,13.0,22,-22.0,2,-2.0,140.0,76.7,7.57,4.31,4.31,7.57,1542,2058.0,3,6.0,18,38.0,20,24.0,111,144.0,132,-132.0,-33,33.0,-20,20.0,1
2022,2022-10-30,PIT,PHI,1,13,35.0,-22,22.0,-2,2.0,76.7,140.0,4.31,7.57,7.57,4.31,2058,1542.0,6,3.0,38,18.0,24,20.0,144,111.0,-132,132.0,33,-33.0,20,-20.0,0
2022,2022-10-30,LAR,SFO,0,14,31.0,-17,17.0,0,0.0,91.4,148.2,3.98,7.08,7.08,3.98,1804,1796.0,2,3.0,20,12.0,21,23.0,56,111.0,-90,90.0,-55,55.0,8,-8.0,0
2022,2022-10-30,SFO,LAR,1,31,14.0,17,-17.0,0,0.0,148.2,91.4,7.08,3.98,3.98,7.08,1796,1804.0,3,2.0,12,20.0,23,21.0,111,56.0,90,-90.0,55,-55.0,-8,8.0,1
2022,2022-10-30,NYG,SEA,1,13,27.0,-14,14.0,-1,1.0,71.4,104.0,3.52,4.47,4.47,3.52,2014,1586.0,5,3.0,29,22.0,28,25.0,78,87.0,-43,43.0,-9,9.0,7,-7.0,0
2022,2022-10-30,SEA,NYG,0,27,13.0,14,-14.0,1,-1.0,104.0,71.4,4.47,3.52,3.52,4.47,1586,2014.0,3,5.0,22,29.0,25,28.0,87,78.0,43,-43.0,9,-9.0,-7,7.0,1
2022,2022-10-27,BAL,TAM,1,27,22.0,5,-5.0,1,-1.0,104.9,89.7,6.12,5.63,5.63,6.12,2303,1297.0,3,3.0,16,20.0,33,15.0,231,44.0,-83,83.0,187,-187.0,-4,4.0,1
2022,2022-10-27,TAM,BAL,0,22,27.0,-5,5.0,-1,1.0,89.7,104.9,5.63,6.12,6.12,5.63,1297,2303.0,3,3.0,20,16.0,15,33.0,44,231.0,83,-83.0,-187,187.0,4,-4.0,0
2022,2022-10-24,CHI,NWE,1,33,14.0,19,-19.0,3,-3.0,85.2,54.5,5.57,5.42,5.42,5.57,2234,1366.0,4,1.0,32,8.0,45,19.0,243,70.0,-43,43.0,173,-173.0,24,-24.0,1
2022,2022-10-24,NWE,CHI,0,14,33.0,-19,19.0,-3,3.0,54.5,85.2,5.42,5.57,5.57,5.42,1366,2234.0,1,4.0,8,32.0,19,45.0,70,243.0,43,-43.0,-173,173.0,-24,24.0,0
2022,2022-10-23,CAR,TAM,0,21,3.0,18,-18.0,0,0.0,126.5,81.2,6.86,4.88,4.88,6.86,1764,1836.0,1,1.0,7,14.0,27,16.0,173,46.0,-106,106.0,127,-127.0,-7,7.0,1
2022,2022-10-23,TAM,CAR,1,3,21.0,-18,18.0,0,0.0,81.2,126.5,4.88,6.86,6.86,4.88,1836,1764.0,1,1.0,14,7.0,16,27.0,46,173.0,106,-106.0,-127,127.0,7,-7.0,0
2022,2022-10-23,ATL,CIN,1,17,35.0,-18,18.0,0,0.0,118.7,138.2,4.76,8.14,8.14,4.76,1615,1985.0,3,3.0,17,22.0,29,21.0,107,78.0,-352,352.0,29,-29.0,-5,5.0,0
2022,2022-10-23,CIN,ATL,0,35,17.0,18,-18.0,0,0.0,138.2,118.7,8.14,4.76,4.76,8.14,1985,1615.0,3,3.0,22,17.0,21,29.0,78,107.0,352,-352.0,-29,29.0,5,-5.0,1
2022,2022-10-23,DAL,DET,0,24,6.0,18,-18.0,4,-4.0,113.2,71.2,5.59,5.57,5.57,5.59,1726,1874.0,2,5.0,16,33.0,32,25.0,139,117.0,-4,4.0,22,-22.0,-17,17.0,1
2022,2022-10-23,DET,DAL,1,6,24.0,-18,18.0,-4,4.0,71.2,113.2,5.57,5.59,5.59,5.57,1874,1726.0,5,2.0,33,16.0,25,32.0,117,139.0,4,-4.0,-22,22.0,17,-17.0,0
2022,2022-10-23,DEN,NYJ,0,9,16.0,-7,7.0,-1,1.0,56.9,72.8,4.32,4.91,4.91,4.32,1943,1657.0,1,3.0,6,16.0,28,24.0,105,155.0,114,-114.0,-50,50.0,-10,10.0,0
2022,2022-10-23,NYJ,DEN,1,16,9.0,7,-7.0,1,-1.0,72.8,56.9,4.91,4.32,4.32,4.91,1657,1943.0,3,1.0,16,6.0,24,28.0,155,105.0,-114,114.0,50,-50.0,10,-10.0,1
2022,2022-10-23,JAX,NYG,0,17,23.0,-6,6.0,-1,1.0,73.1,94.0,6.95,6.23,6.23,6.95,1550,2050.0,0,1.0,0,2.0,21,39.0,142,236.0,110,-110.0,-94,94.0,-2,2.0,0
