Home,Team_Rate,Opp_Rate,Pts_per_Ply,TO_Margin,Net_YPP,Pts,PtsO,Pass_YPA,Rush_YPA,ToP_Diff,Outcome,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GNB,Team_HOU,Team_IND,Team_JAX,Team_KAN,Team_LAC,Team_LAR,Team_LVR,Team_MIA,Team_MIN,Team_NOR,Team_NWE,Team_NYG,Team_NYJ,Team_PHI,Team_PIT,Team_SEA,Team_SFO,Team_TAM,Team_TEN,Team_WAS
1,128.6,89.8,0.2833333333333333,0,3.0300000000000002,17,9,5.968748134766208,1.7499993750002232,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,81.5,87.3,0.30303030303030304,0,-0.46999999999999975,20,28,2.9767434937805826,-4.043476502836303,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,51.3,72.6,0.22033898305084745,0,0.1299999999999999,13,12,-2.9999990000003334,0.17241373365043666,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,62.7,100.1,0.2916666666666667,0,-0.40999999999999925,14,21,-6.592590150892537,-0.9523804988664292,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,92.6,123.3,0.2857142857142857,0,-0.39999999999999947,20,30,1.090908842975263,0.7307689497042501,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,145.5,96.6,0.7272727272727273,0,-0.4200000000000008,48,17,-2.3214277423472347,1.999999473684349,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,20.1,49.8,0.05172413793103448,0,-1.9800000000000004,3,17,-1.2666662444445853,-3.464284477041258,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,99.0,53.7,0.4090909090909091,0,1.6900000000000004,27,10,4.117645847751221,-0.7499997656250732,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,50.0,20.1,0.2698412698412698,0,1.9800000000000004,17,3,1.899999050000475,2.2558134288805975,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,89.7,81.5,0.509090909090909,0,0.46999999999999975,28,20,-4.740738984911487,3.3214273852045055,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,58.0,98.4,0.15384615384615385,0,-1.6900000000000004,10,27,-3.888887808642275,0.8275859215220961,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,106.8,77.8,0.4090909090909091,0,0.5900000000000007,27,14,-0.2499999218750244,2.382352240484635,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,99.8,94.2,0.3387096774193548,0,-1.0099999999999998,21,20,-1.0833328819446326,-0.4210525207756524,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,74.6,50.0,0.15,0,-0.1299999999999999,12,13,1.9148932095971893,-0.15151510560148312,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,101.6,110.4,0.39622641509433965,0,-0.5800000000000001,21,20,-2.535713380102364,-2.719998912000435,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,96.5,97.4,0.3448275862068966,0,1.0099999999999998,20,21,0.9999996153847633,0.4999998437500488,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,72.0,68.7,0.140625,0,-0.41999999999999993,9,0,1.4687495410157683,-0.5624998242188048,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,67.1,121.8,0.20408163265306123,0,-2.71,10,38,-6.392854859694693,-3.857141020409038,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,71.7,131.2,0.3064516129032258,0,0.34999999999999964,19,23,-4.708331371528596,4.3947356855958715,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,134.1,70.3,0.4107142857142857,0,-0.34999999999999964,23,19,4.346152174556856,-5.56666481111173,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,115.0,76.2,0.27419354838709675,0,0.73,17,10,0.7999996000002,1.166666388888955,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,80.4,111.2,0.17543859649122806,0,-0.73,10,17,-0.5714283673470116,-1.6896545897742794,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,28.2,95.8,0.288135593220339,0,-0.7999999999999998,17,37,-2.030302415059874,-2.230768372781395,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,53.3,44.4,0.39705882352941174,0,-1.42,27,21,-1.2333329222223592,0.6315787811634785,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,53.1,89.2,0.0,0,-2.7700000000000005,0,26,-2.9687490722659144,-4.6666644444455025,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,99.5,27.3,0.5138888888888888,0,0.7999999999999998,37,17,2.0937493457033294,1.4499996375000905,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,85.0,108.5,0.23943661971830985,0,-3.34,17,25,-2.4848477318643236,-0.7368419113573916,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,111.5,94.8,0.4339622641509434,0,1.58,23,20,-3.0869551795847046,1.6666661111112964,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,116.7,120.8,0.4861111111111111,0,0.39000000000000057,35,31,1.4193543808534255,3.1707309339680645,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,93.7,78.3,0.23880597014925373,0,-0.11000000000000032,16,9,-0.09374997070313415,0.42857130612248395,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,128.7,65.1,0.4520547945205479,0,2.380000000000001,33,10,4.382351652249514,2.82051209730459,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,102.7,81.2,0.4262295081967213,0,1.5800000000000005,26,3,2.0937493457033294,1.9999993103450655,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,92.0,51.0,0.41935483870967744,0,2.7700000000000005,26,0,3.9583316840284652,2.578946689750871,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,109.1,80.2,0.4716981132075472,0,3.34,25,17,2.8275852318671615,1.166666180555758,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,71.9,158.3,0.2878787878787879,0,-3.25,19,56,-2.8947360803326103,-0.21428563775512938,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,69.8,128.7,0.19230769230769232,0,-2.380000000000001,10,33,-4.656248544922329,-5.499997250001375,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,108.5,89.5,0.32857142857142857,0,-2.5500000000000007,23,13,-2.6470580449829275,1.4166662731482573,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,47.3,51.3,0.39622641509433965,0,1.42,21,27,1.4230763757398555,-0.8888885596709039,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,87.3,81.2,0.373134328358209,0,-0.6000000000000005,25,26,-0.04878047590720099,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,89.3,101.2,0.05660377358490566,0,-1.5800000000000005,3,26,-2.5769220857991977,-2.1481473525380177,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,120.8,116.1,0.6595744680851063,0,-0.39000000000000057,31,35,-1.8333325694447629,-5.652171455577628,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,112.2,105.7,0.4225352112676056,0,-0.9400000000000004,30,23,-0.6249997395834419,2.4255313988231064,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,96.0,109.9,0.2702702702702703,0,-1.58,20,23,1.5106379764600049,-1.8518511659810497,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,85.0,83.8,0.4262295081967213,0,0.6000000000000005,26,25,0.058823512110731724,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,158.3,70.2,1.018181818181818,0,3.25,56,19,4.999997727273761,0.18181812672177977,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,78.8,92.2,0.14285714285714285,0,0.11000000000000032,9,16,0.07894734764543482,-0.599999760000096,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,106.9,110.8,0.46938775510204084,0,0.9400000000000004,23,30,0.45454531680444943,-7.124995546877783,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,124.7,59.1,0.39705882352941174,0,0.7699999999999996,27,10,2.178570650510482,3.0499992375001903,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,91.6,107.7,0.26,0,2.5500000000000007,13,23,2.7272719008266963,-2.999998235295156,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,60.0,123.8,0.23255813953488372,0,-0.7699999999999996,10,27,-2.178570650510482,-8.133327911114726,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,103.5,70.5,0.3225806451612903,0,-0.07999999999999918,20,19,0.7368419113573916,-2.6666655555560186,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,71.4,101.1,0.2835820895522388,0,0.07999999999999918,19,20,-0.7999997714286367,1.9999993750001952,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,121.2,82.9,0.6379310344827587,0,2.09,37,20,1.6551718430441922,0.6896549346017466,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,83.7,120.0,0.29411764705882354,0,-2.09,20,37,-1.0666664296296822,-0.8695648393196351,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,74.9,50.3,0.1891891891891892,0,0.2200000000000002,14,20,3.88888802469155,-2.482757764566288,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,65.6,84.9,0.423728813559322,0,-1.33,25,33,-3.4062489355472074,-2.3703694924557435,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,85.5,65.4,0.44594594594594594,0,1.33,33,25,2.868420297784132,1.7777772839507544,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,50.3,72.7,0.38461538461538464,0,-0.2200000000000002,20,14,-8.333329365081255,2.3225798959419692,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,105.9,44.7,0.5238095238095238,0,-0.8699999999999992,33,19,-1.9142851673470949,-0.6785711862245764,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,47.3,104.6,0.27941176470588236,0,0.8699999999999992,19,33,1.4565214224953429,0.8636359710745586,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,99.2,55.0,0.453125,0,2.4899999999999998,29,10,1.787878246097501,2.7419345993759356,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,110.0,107.3,0.47619047619047616,0,0.3899999999999997,30,33,2.527777075617479,-2.4444435390949857,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,71.5,95.6,0.40298507462686567,0,1.17,27,16,-1.5925920027437026,3.924999018750245,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,94.3,58.0,0.48,0,1.8900000000000001,36,22,4.227271766529143,-0.5806449739854923,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,58.5,99.2,0.14705882352941177,0,-2.4899999999999998,10,29,-1.5945941636231988,-2.7419345993759356,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,97.5,71.5,0.26666666666666666,0,-1.17,16,27,1.1315786495845659,-7.136360392563458,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,107.9,97.1,0.32786885245901637,0,-0.3000000000000007,20,22,-1.312499589843878,0.20689648038052402,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,103.2,114.5,0.35384615384615387,0,-0.9100000000000001,23,26,-0.9999997297298027,0.8571425510205175,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,99.7,75.1,0.38961038961038963,0,-2.6000000000000005,30,24,-3.1749992062501984,3.4054044850258145,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,109.1,108.3,0.5238095238095238,0,-0.3899999999999997,33,30,-3.2499988392861288,1.8857137469389293,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,60.8,93.4,0.3235294117647059,0,-1.8900000000000001,22,36,-3.7959175926698787,0.9473679224379356,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,80.2,114.6,0.19672131147540983,0,0.41000000000000014,12,30,0.06818180268595393,-1.941175328720395,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,98.1,106.5,0.34375,0,0.3000000000000007,22,20,1.1351348283419382,-0.22222213991772596,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,79.5,98.5,0.47058823529411764,0,2.6000000000000005,24,30,3.527776797839778,-8.399994400003733,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,117.7,98.1,0.4642857142857143,0,0.9100000000000001,26,23,1.1212117814509752,-1.0434778071835622,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,64.8,42.9,0.35294117647058826,0,0.2600000000000007,30,28,1.5102037734278013,1.7222217438272933,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,98.4,103.4,0.265625,0,-0.14999999999999947,17,20,-3.333332098765889,2.8108100511324183,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,104.7,92.4,0.3389830508474576,0,0.14999999999999947,20,17,2.499999305555748,-4.5217371644621025,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,116.7,76.7,0.410958904109589,0,-0.41000000000000014,30,12,-0.08571426122449678,0.868420824099783,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,44.5,64.8,0.4827586206896552,0,-0.2600000000000007,28,30,-2.114285110204254,-2.6956510018908686,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,104.7,82.3,0.46153846153846156,0,2.24,24,22,2.61904637188268,0.22580637877213589,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,69.0,123.1,0.18032786885245902,0,-0.8099999999999996,11,34,0.5952379535147729,-2.8421037673138065,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,124.0,66.5,0.5862068965517241,0,0.8099999999999996,34,11,-0.9259255829905249,1.7419349219564768,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,87.3,103.3,0.3384615384615385,0,-2.24,22,24,-1.6666661616163145,-0.21874993164064635,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,106.1,120.3,0.3793103448275862,0,-1.0,22,30,-0.5249998687500328,-5.444441419754767,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,120.7,104.6,0.44776119402985076,0,1.0,30,22,0.6176468771626832,2.9696960697890695,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,40.1,92.6,0.2463768115942029,0,-0.3799999999999999,17,20,-1.7419349219564768,2.0526310387813056,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,94.0,40.1,0.3389830508474576,0,0.3799999999999999,20,17,1.636363140496018,-2.99999884615429,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,79.6,91.3,0.13725490196078433,0,-0.4900000000000002,7,9,-0.099999950000025,-2.4838701664934946,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,89.3,54.3,0.47692307692307695,0,1.9800000000000004,31,10,-1.399999066667289,3.5399992920001413,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,93.6,79.6,0.14285714285714285,0,0.4900000000000002,9,7,0.08333329861112558,1.9743584681132131,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,46.5,75.0,0.24285714285714285,0,-2.26,17,20,-4.999998750000312,1.9666660111113297,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,77.9,44.6,0.29850746268656714,0,2.26,20,17,4.444443456790343,-2.6818169628104713,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,67.4,134.2,0.4027777777777778,0,-1.46,29,45,-1.5384611439843219,2.7272719008266963,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,57.7,86.8,0.17543859649122806,0,-1.9800000000000004,10,31,0.6176468771626832,-7.69564882797877,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,111.5,158.3,0.3448275862068966,0,-2.0,20,34,-2.3589737541092934,-2.0526304986155273,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,79.5,62.7,0.2638888888888889,0,1.4799999999999995,19,16,1.499999583333449,2.2777771450619038,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,83.9,72.4,0.11475409836065574,0,-0.28000000000000025,7,23,2.6279063656031707,-9.777772345682031,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,101.8,81.9,0.4426229508196721,0,1.2999999999999998,27,17,3.394735948753697,-0.3913041776938358,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,116.0,32.6,0.5263157894736842,0,3.2199999999999998,30,0,5.115382647929751,1.7419349219564768,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,132.5,64.9,0.41379310344827586,0,1.9399999999999995,24,6,2.6206887514866373,0.9310341617123581,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,85.4,98.9,0.3333333333333333,0,-1.2999999999999998,17,27,-4.161288980229362,0.4499997750001125,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,71.2,131.2,0.09836065573770492,0,-1.9399999999999995,6,24,-1.999999473684349,-1.1739125330815074,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,35.4,113.6,0.0,0,-3.2199999999999998,0,30,-3.594593623082804,-2.9999983333342595,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,72.4,75.2,0.25396825396825395,0,-1.4799999999999995,16,19,-2.076922278106816,-2.216215617239022,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,118.0,87.5,0.3835616438356164,0,0.9799999999999995,28,20,0.9393936547291954,2.9249992687501827,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,76.9,83.3,0.3333333333333333,0,0.28000000000000025,23,7,-4.708331371528596,3.9111102419755017,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,134.2,66.4,0.8333333333333334,0,1.46,45,29,2.142856377551294,-3.461537130178027,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,158.3,109.0,0.5666666666666667,0,2.0,34,20,3.285713112245317,1.2187496191407439,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,88.4,116.9,0.3448275862068966,0,-0.9799999999999995,20,28,-0.8611108719136467,-5.318179400827545,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,97.7,95.3,0.391304347826087,0,-0.8499999999999996,27,24,0.4047618083900456,-2.3333324691361224,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
