,ID,Team1Won,Season,Date,Team1,Team2,Home,Team1Pts,Team2Pts,Team1PtDiff,Team2PtDiff,Team1TM,Team2TM,Team1Rating,Team2Rating,Team1Sks,Team2Sks,Team1SkYds,Team2SkYds,Team1RushAtt,Team2RushAtt,Team1RushYds,Team2RushYds,Team1RYM,Team2RYM,Team1PYM,Team2PYM,Team1YM,Team2YM
337,803,True,2023,2023-10-08,PHI,LAR,0,23,14,9,-9,-1,1,87.9,89.4,1,4,8,27,39,14,159,54,105,-105,100,-100,205,-205
338,801,True,2023,2023-10-08,PIT,BAL,1,17,10,7,-7,2,-2,88.5,62.4,3,4,22,26,30,25,87,125,-38,38,-8,8,-46,46
339,799,True,2023,2023-10-08,NOR,NWE,0,34,0,34,-34,3,-3,114.7,30.4,2,2,15,21,42,18,136,45,91,-91,57,-57,148,-148
340,797,True,2023,2023-10-08,KAN,MIN,0,27,20,7,-7,1,-1,109.9,90.6,2,3,15,25,21,18,67,70,-3,3,7,-7,4,-4
341,795,True,2023,2023-10-08,MIA,NYG,1,31,16,15,-15,-3,3,100.4,85.8,1,7,6,22,23,29,222,85,137,-137,119,-119,256,-256
342,793,False,2023,2023-10-08,CAR,DET,0,24,42,-18,18,-3,3,82.1,129.8,1,2,4,18,23,30,99,159,-60,60,25,-25,-35,35
343,791,False,2023,2023-10-08,DEN,NYJ,1,21,31,-10,10,-1,1,103.7,74.7,4,4,27,26,22,32,139,234,-95,95,-4,4,-99,99
344,789,True,2023,2023-10-08,CIN,ARI,0,34,20,14,-14,2,-2,108.1,55.7,3,3,30,14,30,22,93,142,-49,49,135,-135,86,-86
345,787,True,2023,2023-10-08,IND,TEN,1,23,16,7,-7,1,-1,106.7,75.8,1,1,17,5,34,22,193,89,104,-104,-23,23,81,-81
346,785,False,2023,2023-10-08,BUF,JAX,1,20,25,-5,5,0,0,102.0,98.7,0,5,0,37,14,40,29,196,-167,167,81,-81,-86,86
347,783,True,2023,2023-10-08,ATL,HOU,1,21,19,2,-2,-2,2,112.9,88.9,0,0,0,0,36,23,96,64,32,-32,102,-102,134,-134
348,781,False,2023,2023-10-09,GNB,LVR,0,13,17,-4,4,-2,2,32.2,83.1,2,4,7,25,25,29,110,96,14,-14,-8,8,6,-6
349,779,False,2023,2023-10-12,DEN,KAN,0,8,19,-11,11,-2,2,46.6,90.8,4,2,13,13,23,27,115,96,19,-19,-211,211,-192,192
350,777,True,2023,2023-10-15,DET,TAM,0,20,6,14,-14,1,-1,107.5,56.7,3,1,13,1,22,16,40,46,-6,6,135,-135,129,-129
351,753,False,2023,2023-10-15,ATL,WAS,1,16,24,-8,8,-3,3,66.5,114.3,3,5,11,30,29,22,106,72,34,-34,175,-175,209,-209
352,755,True,2023,2023-10-15,BUF,NYG,1,14,9,5,-5,-2,2,86.7,79.1,0,3,0,15,29,34,128,132,-4,4,-16,16,-20,20
353,757,False,2023,2023-10-15,CHI,MIN,1,13,19,-6,6,-2,2,47.4,92.7,5,2,28,7,36,22,162,46,116,-116,-61,61,55,-55
354,761,True,2023,2023-10-15,CLE,SFO,1,19,17,2,-2,-1,1,45.2,52.5,2,3,18,18,34,25,160,108,52,-52,67,-67,119,-119
355,763,True,2023,2023-10-15,HOU,NOR,1,20,13,7,-7,1,-1,82.2,82.2,2,2,22,16,31,25,120,89,31,-31,-164,164,-133,133
356,759,True,2023,2023-10-15,CIN,SEA,1,17,13,4,-4,1,-1,88.4,66.8,3,4,17,29,15,25,46,87,-41,41,-129,129,-170,170
357,767,False,2023,2023-10-15,CAR,MIA,0,21,42,-21,21,1,-1,85.8,109.1,4,0,36,0,25,33,108,162,-54,54,-74,74,-128,128
358,769,True,2023,2023-10-15,NYJ,PHI,1,20,14,6,-6,4,-4,73.5,58.4,5,2,31,12,21,22,89,80,9,-9,-113,113,-104,104
359,771,False,2023,2023-10-15,TEN,BAL,1,16,24,-8,8,-1,1,59.6,88.3,6,1,46,2,19,39,129,139,-10,10,-117,117,-127,127
360,773,False,2023,2023-10-15,NWE,LVR,0,17,21,-4,4,0,0,75.3,85.9,4,0,24,0,19,33,83,84,-1,1,-88,88,-89,89
361,765,False,2023,2023-10-15,IND,JAX,0,20,37,-17,17,-3,3,60.3,86.5,3,3,19,33,17,29,44,85,-41,41,162,-162,121,-121
362,775,False,2023,2023-10-15,ARI,LAR,0,9,26,-17,17,-1,1,58.5,103.3,2,3,20,23,30,28,130,179,-49,49,12,-12,-37,37
363,751,True,2023,2023-10-16,DAL,LAC,0,20,17,3,-3,0,0,109.3,83.1,5,1,26,8,26,23,96,53,43,-43,27,-27,70,-70
364,749,True,2023,2023-10-19,JAX,NOR,0,31,24,7,-7,-1,1,101.7,72.9,0,1,0,6,26,31,113,112,1,-1,-78,78,-77,77
365,741,True,2023,2023-10-22,PIT,LAR,0,24,17,7,-7,1,-1,97.1,70.9,2,2,16,12,29,31,86,135,-49,49,-5,5,-54,54
366,747,True,2023,2023-10-22,ATL,TAM,0,16,13,3,-3,-1,1,107.1,79.1,1,3,5,19,38,20,156,73,83,-83,-11,11,72,-72
367,745,False,2023,2023-10-22,ARI,SEA,0,10,20,-10,10,3,-3,69.5,110.2,4,2,28,16,25,32,127,115,12,-12,-81,81,-69,69
368,743,False,2023,2023-10-22,DET,BAL,0,6,38,-32,32,0,0,68.4,152.4,5,0,31,0,14,27,84,146,-62,62,-104,104,-166,166
369,739,False,2023,2023-10-22,MIA,PHI,0,17,31,-14,14,1,-1,87.5,106.4,4,3,17,23,12,34,45,99,-54,54,-57,57,-111,111
370,735,False,2023,2023-10-22,BUF,NWE,0,25,29,-4,4,-1,1,90.0,126.1,1,1,7,4,24,24,81,96,-15,15,-10,10,-25,25
371,727,True,2023,2023-10-22,CHI,LVR,1,30,12,18,-18,3,-3,97.2,49.9,2,1,12,8,38,14,173,39,134,-134,-46,46,88,-88
372,729,True,2023,2023-10-22,CLE,IND,0,39,38,1,-1,2,-2,36.2,119.4,2,4,17,17,33,40,150,168,-18,18,-122,122,-140,140
373,737,True,2023,2023-10-22,NYG,WAS,1,14,7,7,-7,-1,1,116.9,55.4,4,6,29,52,32,19,106,76,30,-30,53,-53,83,-83
374,733,True,2023,2023-10-22,KAN,LAC,1,31,17,14,-14,0,0,129.5,63.1,1,5,9,40,21,26,68,139,-71,71,196,-196,125,-125
375,731,True,2023,2023-10-22,DEN,GNB,1,19,17,2,-2,1,-1,98.9,92.4,1,0,0,0,25,29,145,137,8,-8,0,0,8,-8
376,725,True,2023,2023-10-23,MIN,SFO,1,22,17,5,-5,2,-2,107.2,79.9,0,1,0,12,21,22,74,65,9,-9,118,-118,127,-127
377,723,True,2023,2023-10-26,BUF,TAM,1,24,18,6,-6,-1,1,106.7,89.8,2,3,12,13,26,17,115,78,37,-37,88,-88,125,-125
378,697,False,2023,2023-10-29,IND,NOR,1,27,38,-11,11,0,0,76.6,132.8,2,1,6,4,24,36,164,161,3,-3,-143,143,-140,140
379,699,False,2023,2023-10-29,ARI,BAL,1,24,31,-7,7,-2,2,77.3,91.3,2,4,27,19,32,29,129,130,-1,1,43,-43,42,-42
380,701,True,2023,2023-10-29,DAL,LAR,1,43,20,23,-23,0,0,131.3,70.8,3,2,22,16,26,24,102,92,10,-10,97,-97,107,-107
381,703,True,2023,2023-10-29,DEN,KAN,1,24,9,15,-15,4,-4,119.3,56.0,6,3,27,28,40,16,153,62,91,-91,-125,125,-34,34
382,705,False,2023,2023-10-29,GNB,MIN,1,10,24,-14,14,0,0,72.1,116.8,4,3,33,13,17,31,74,62,12,-12,-88,88,-76,76
383,707,True,2023,2023-10-29,MIA,NWE,1,31,17,14,-14,-1,1,100.6,85.6,2,3,12,20,26,19,78,77,1,-1,171,-171,172,-172
384,711,False,2023,2023-10-29,ATL,TEN,0,23,28,-5,5,0,0,91.1,128.7,6,2,44,12,26,36,140,149,-9,9,-24,24,-33,33
385,713,True,2023,2023-10-29,JAX,PIT,0,20,10,10,-10,-1,1,100.0,57.4,3,3,21,20,30,18,106,70,36,-36,80,-80,116,-116
386,695,True,2023,2023-10-29,CAR,HOU,1,15,13,2,-2,1,-1,103.6,78.3,6,2,55,21,24,30,44,110,-66,66,61,-61,-5,5
387,717,False,2023,2023-10-29,CLE,SEA,0,20,24,-4,4,-1,1,61.6,77.3,3,1,27,6,40,17,155,114,41,-41,-18,18,23,-23
388,719,True,2023,2023-10-29,CIN,SFO,0,31,17,14,-14,2,-2,134.8,91.7,3,2,17,18,27,23,134,113,21,-21,-81,81,-60,60
389,721,True,2023,2023-10-29,PHI,WAS,0,38,31,7,-7,-1,1,135.7,113.3,2,1,4,9,22,16,59,84,-25,25,-73,73,-98,98
390,709,False,2023,2023-10-29,NYG,NYJ,1,10,13,-3,3,2,-2,50.3,73.0,4,4,16,47,52,22,203,58,145,-145,-202,202,-57,57
391,715,False,2023,2023-10-29,CHI,LAC,0,13,30,-17,17,-1,1,62.0,122.7,1,0,10,0,25,25,73,54,19,-19,-76,76,-57,57
392,693,True,2023,2023-10-30,DET,LVR,1,26,14,12,-12,-2,2,89.0,37.2,1,6,8,49,43,18,222,80,142,-142,187,-187,329,-329
393,691,False,2023,2023-11-02,TEN,PIT,0,16,20,-4,4,-1,1,66.4,88.2,4,0,27,0,25,30,105,166,-61,61,75,-75,14,-14
394,689,True,2023,2023-11-05,BAL,SEA,1,37,3,34,-34,0,0,105.2,44.2,1,4,8,34,41,15,298,28,270,-270,94,-94,364,-364
395,667,False,2023,2023-11-05,ATL,MIN,1,28,31,-3,3,0,0,75.3,103.6,1,4,8,19,28,33,110,146,-36,36,43,-43,7,-7
396,669,False,2023,2023-11-05,CAR,IND,1,13,27,-14,14,-2,2,48.3,88.6,4,1,36,7,28,30,138,78,60,-60,17,-17,77,-77
397,673,True,2023,2023-11-05,CLE,ARI,1,27,0,27,-27,3,-3,107.5,20.8,1,7,6,41,40,21,113,41,72,-72,196,-196,268,-268
398,675,True,2023,2023-11-05,GNB,LAR,1,20,3,17,-17,0,0,115.5,43.6,4,1,21,11,38,26,184,68,116,-116,88,-88,204,-204
399,671,False,2023,2023-11-05,BUF,CIN,0,18,24,-6,6,-2,2,85.2,108.4,1,1,9,5,16,22,68,54,14,-14,-94,94,-80,80
400,679,True,2023,2023-11-05,KAN,MIA,1,21,14,7,-7,0,0,105.6,84.8,2,3,11,18,24,21,93,117,-24,24,-1,1,-25,25
401,681,False,2023,2023-11-05,CHI,NOR,0,17,24,-7,7,-5,5,65.3,118.0,2,0,8,0,32,27,156,87,69,-69,-2,2,67,-67
402,683,False,2023,2023-11-05,NWE,WAS,1,17,20,-3,3,1,-1,66.5,82.5,0,3,0,17,19,29,107,124,-17,17,-88,88,-105,105
403,685,False,2023,2023-11-05,DAL,PHI,0,23,28,-5,5,-1,1,115.2,125.8,5,3,41,24,21,33,73,109,-36,36,150,-150,114,-114
404,687,False,2023,2023-11-05,NYG,LVR,0,6,30,-24,24,-2,2,68.2,90.2,8,0,46,0,25,34,123,125,-2,2,-55,55,-57,57
405,677,True,2023,2023-11-05,HOU,TAM,1,39,37,2,-2,0,0,147.8,117.5,3,2,27,14,17,31,53,81,-28,28,192,-192,164,-164
406,665,False,2023,2023-11-06,NYJ,LAC,1,6,27,-21,21,-3,3,80.6,61.4,8,5,57,29,20,21,64,84,-20,20,99,-99,79,-79
407,663,False,2023,2023-11-09,CAR,CHI,0,13,16,-3,3,0,0,68.4,73.0,3,0,15,0,16,37,43,133,-90,90,8,-8,-82,82
408,645,False,2023,2023-11-12,JAX,SFO,1,3,34,-31,31,-4,4,47.7,140.9,5,2,28,9,17,30,59,144,-85,85,-131,131,-216,216
409,639,False,2023,2023-11-12,CIN,HOU,1,27,30,-3,3,1,-1,90.3,87.1,4,1,33,0,16,34,66,188,-122,122,-42,42,-164,164
410,641,False,2023,2023-11-12,ATL,ARI,0,23,25,-2,2,1,-1,84.2,68.5,3,2,24,19,41,26,184,122,62,-62,-160,160,-98,98
411,643,True,2023,2023-11-12,DAL,NYG,1,49,17,32,-32,-1,1,120.6,67.1,0,5,0,25,33,23,168,111,57,-57,411,-411,468,-468
412,647,True,2023,2023-11-12,MIN,NOR,1,27,19,8,-8,2,-2,101.1,69.4,1,3,5,17,33,15,125,65,60,-60,48,-48,108,-108
413,651,False,2023,2023-11-12,GNB,PIT,0,19,23,-4,4,-2,2,71.8,74.4,1,1,6,7,24,36,116,205,-89,89,164,-164,75,-75
414,661,False,2023,2023-11-12,TEN,TAM,0,6,20,-14,14,0,0,53.3,100.2,4,3,32,15,16,29,42,77,-35,35,-96,96,-131,131
415,653,False,2023,2023-11-12,NYJ,LVR,0,12,16,-4,4,1,-1,67.0,67.8,2,3,6,27,21,32,108,148,-40,40,131,-131,91,-91
416,655,True,2023,2023-11-12,CLE,BAL,0,33,31,2,-2,0,0,72.7,63.7,4,3,18,23,36,24,178,106,72,-72,-5,5,67,-67
417,657,True,2023,2023-11-12,DET,LAC,0,41,38,3,-3,1,-1,122.4,114.9,0,0,0,0,31,28,200,98,102,-102,10,-10,112,-112
418,659,True,2023,2023-11-12,SEA,WAS,1,29,26,3,-3,1,-1,103.9,107.0,1,3,0,24,26,14,120,68,52,-52,81,-81,133,-133
419,649,True,2023,2023-11-12,IND,NWE,0,10,6,4,-4,1,-1,69.6,53.5,0,5,0,22,26,36,70,167,-97,97,21,-21,-76,76
420,637,False,2023,2023-11-13,BUF,DEN,1,22,24,-2,2,-3,3,59.3,115.2,0,4,0,15,26,38,192,122,70,-70,-1,1,69,-69
421,635,False,2023,2023-11-16,CIN,BAL,0,20,34,-14,14,0,0,97.4,118.7,5,3,33,16,23,31,136,157,-21,21,-112,112,-133,133
422,613,False,2023,2023-11-19,CAR,DAL,1,10,33,-23,23,-2,2,62.9,94.0,7,0,46,0,23,27,110,107,3,-3,-127,127,-124,124
423,615,True,2023,2023-11-19,CLE,PIT,1,13,10,3,-3,-1,1,54.9,59.2,1,3,2,29,29,26,96,172,-76,76,86,-86,10,-10
424,617,True,2023,2023-11-19,DEN,MIN,1,21,20,1,-1,3,-3,106.7,78.9,2,2,10,11,15,36,46,175,-129,129,39,-39,-90,90
425,619,False,2023,2023-11-19,CHI,DET,0,26,31,-5,5,3,-3,105.2,66.7,2,2,18,13,46,22,183,115,68,-68,-72,72,-4,4
426,621,True,2023,2023-11-19,GNB,LAC,1,23,20,3,-3,1,-1,108.5,97.5,3,2,27,16,28,24,102,150,-48,48,51,-51,3,-3
427,627,True,2023,2023-11-19,MIA,LVR,1,20,13,7,-7,0,0,103.0,54.9,1,2,2,11,28,16,99,36,63,-63,63,-63,126,-126
428,625,True,2023,2023-11-19,JAX,TEN,1,34,14,20,-20,2,-2,119.5,140.1,1,2,1,15,36,19,128,92,36,-36,118,-118,154,-154
429,611,True,2023,2023-11-19,BUF,NYJ,1,32,6,26,-26,3,-3,108.2,39.9,1,6,12,40,38,18,130,63,67,-67,171,-171,238,-238
430,631,True,2023,2023-11-19,SFO,TAM,1,27,14,13,-13,2,-2,158.3,74.4,4,4,28,25,30,18,115,66,49,-49,84,-84,133,-133
431,633,True,2023,2023-11-19,NYG,WAS,0,31,19,12,-12,6,-6,137.7,60.4,9,4,45,26,19,28,91,174,-83,83,-29,29,-112,112
432,623,False,2023,2023-11-19,ARI,HOU,0,16,21,-5,5,1,-1,84.6,81.9,3,4,18,30,25,25,123,111,12,-12,-112,112,-100,100
433,629,True,2023,2023-11-19,LAR,SEA,1,17,16,1,-1,0,0,70.6,73.2,1,2,5,13,27,21,82,68,14,-14,-38,38,-24,24
434,609,False,2023,2023-11-20,KAN,PHI,1,17,21,-4,4,-1,1,71.6,59.7,1,5,9,26,30,27,168,114,54,-54,44,-44,98,-98
435,603,True,2023,2023-11-23,DAL,WAS,1,45,10,35,-35,1,-1,142.1,71.0,0,4,0,32,18,27,100,108,-8,8,63,-63,55,-55
436,607,False,2023,2023-11-23,SEA,SFO,1,13,31,-18,18,-1,1,70.0,83.8,6,1,48,1,21,33,88,169,-81,81,-76,76,-157,157
437,605,False,2023,2023-11-23,DET,GNB,1,22,29,-7,7,-3,3,103.6,125.5,3,0,8,0,31,22,140,109,31,-31,56,-56,87,-87
438,601,True,2023,2023-11-24,MIA,NYJ,0,34,13,21,-21,-1,1,77.5,62.4,2,7,15,49,37,10,167,29,138,-138,98,-98,236,-236
439,599,True,2023,2023-11-26,BAL,LAC,0,20,10,10,-10,4,-4,82.4,73.4,2,3,13,24,35,19,197,86,111,-111,-29,29,82,-82
440,597,True,2023,2023-11-26,KAN,LVR,0,31,17,14,-14,0,0,122.8,97.1,1,1,7,13,23,23,69,123,-54,54,56,-56,2,-2
441,595,False,2023,2023-11-26,BUF,PHI,0,34,37,-3,3,1,-1,82.1,95.2,1,2,7,7,40,32,173,185,-12,12,139,-139,127,-127
442,593,False,2023,2023-11-26,CAR,TEN,0,10,17,-7,7,-1,1,76.5,83.0,4,1,32,1,32,24,96,80,16,-16,-22,22,-6,6
443,591,False,2023,2023-11-26,NWE,NYG,0,7,10,-3,3,-2,2,33.4,99.1,2,6,7,29,31,19,147,58,89,-89,-26,26,63,-63
444,589,False,2023,2023-11-26,HOU,JAX,1,21,24,-3,3,1,-1,116.0,90.2,4,0,43,0,18,30,91,81,10,-10,-103,103,-93,93
445,587,False,2023,2023-11-26,CLE,DEN,0,12,29,-17,17,-2,2,68.6,90.2,4,1,28,9,24,39,107,169,-62,62,37,-37,-25,25
446,585,False,2023,2023-11-26,ARI,LAR,1,14,37,-23,23,1,-1,83.2,121.1,4,0,37,0,15,33,73,228,-155,155,-10,10,-165,165
447,583,True,2023,2023-11-26,IND,TAM,1,27,20,7,-7,1,-1,66.2,87.2,2,6,12,26,27,19,155,125,30,-30,66,-66,96,-96
448,581,False,2023,2023-11-26,CIN,PIT,1,10,16,-6,6,0,0,96.2,96.5,4,2,30,10,11,33,25,153,-128,128,-71,71,-199,199
449,579,True,2023,2023-11-26,ATL,NOR,1,24,15,9,-9,0,0,63.3,76.2,0,1,0,8,41,28,228,148,80,-80,-128,128,-48,48
450,577,True,2023,2023-11-27,CHI,MIN,0,12,10,2,-2,2,-2,87.3,52.2,3,2,18,16,28,17,118,73,45,-45,30,-30,75,-75
451,575,True,2023,2023-11-30,DAL,SEA,1,41,35,6,-6,1,-1,115.8,97.0,4,1,24,0,34,22,136,72,64,-64,-59,59,5,-5
452,555,False,2023,2023-12-03,DEN,HOU,0,17,22,-5,5,-3,3,53.2,103.9,3,5,22,28,30,30,118,89,29,-29,-100,100,-71,71
453,559,False,2023,2023-12-03,NWE,LAC,1,0,6,-6,6,-1,1,68.9,75.5,5,0,32,0,32,24,148,29,119,-119,-103,103,16,-16
454,553,True,2023,2023-12-03,GNB,KAN,1,27,19,8,-8,1,-1,118.6,76.5,2,3,14,21,25,25,129,148,-19,19,64,-64,45,-45
455,561,True,2023,2023-12-03,ATL,NYJ,0,13,8,5,-5,3,-3,70.1,54.4,3,4,17,17,34,25,90,62,28,-28,-93,93,-65,65
456,557,True,2023,2023-12-03,DET,NOR,0,33,28,5,-5,2,-2,117.6,89.6,1,2,8,18,30,36,142,113,29,-29,-44,44,-15,15
457,565,False,2023,2023-12-03,PHI,SFO,1,19,42,-23,23,0,0,84.9,148.1,3,2,27,4,18,28,46,146,-100,100,-23,23,-123,123
458,567,True,2023,2023-12-03,ARI,PIT,0,24,10,14,-14,1,-1,89.9,98.8,2,0,13,0,38,31,150,130,20,-20,-55,55,-35,35
459,573,True,2023,2023-12-03,MIA,WAS,0,45,15,30,-30,1,-1,139.2,46.8,0,3,0,20,34,28,123,138,-15,15,176,-176,161,-161
460,569,False,2023,2023-12-03,CLE,LAR,0,19,36,-17,17,-1,1,75.4,110.1,2,0,14,0,23,25,87,120,-33,33,-39,39,-72,72
461,571,False,2023,2023-12-03,CAR,TAM,0,18,21,-3,3,0,0,52.9,67.3,4,1,29,8,34,28,133,128,5,-5,-45,45,-40,40
462,563,True,2023,2023-12-03,IND,TEN,0,31,28,3,-3,0,0,100.5,78.3,3,6,12,20,23,42,55,177,-122,122,96,-96,-26,26
463,551,True,2023,2023-12-04,CIN,JAX,0,34,31,3,-3,-1,1,101.6,116.3,2,4,12,16,31,25,156,71,85,-85,30,-30,115,-115
464,549,True,2023,2023-12-07,NWE,PIT,0,21,18,3,-3,0,0,115.2,71.8,2,2,18,8,25,28,81,82,-1,1,40,-40,39,-39
465,525,False,2023,2023-12-10,ATL,TAM,1,25,29,-4,4,-1,1,90.3,85.7,3,1,9,2,26,37,96,148,-52,52,196,-196,144,-144
466,527,True,2023,2023-12-10,CHI,DET,1,28,13,15,-15,3,-3,88.3,50.5,3,4,29,34,30,24,142,140,2,-2,67,-67,69,-69
467,529,True,2023,2023-12-10,CIN,IND,1,34,14,20,-20,1,-1,121.1,79.6,0,3,0,14,32,18,111,46,65,-65,48,-48,113,-113
468,531,True,2023,2023-12-10,CLE,JAX,1,31,27,4,-4,1,-1,92.0,63.3,1,4,4,22,28,20,82,58,24,-24,72,-72,96,-96
469,533,True,2023,2023-12-10,DAL,PHI,1,33,13,20,-20,2,-2,99.4,91.1,3,1,15,7,32,23,138,106,32,-32,38,-38,70,-70
470,539,False,2023,2023-12-10,HOU,NYJ,0,6,30,-24,24,1,-1,49.0,114.1,5,4,41,33,19,26,81,79,2,-2,-214,214,-212,212
471,537,False,2023,2023-12-10,CAR,NOR,0,6,28,-22,22,-1,1,48.0,87.0,4,1,38,9,39,25,204,97,107,-107,-11,11,96,-96
472,541,True,2023,2023-12-10,MIN,LVR,0,3,0,3,-3,3,-3,63.0,62.8,5,4,47,25,30,17,132,56,76,-76,-47,47,29,-29
473,543,False,2023,2023-12-10,LAR,BAL,0,31,37,-6,6,1,-1,103.1,92.2,2,2,12,6,30,26,128,139,-11,11,-28,28,-39,39
474,545,True,2023,2023-12-10,DEN,LAC,0,24,7,17,-17,1,-1,91.0,56.3,2,6,8,68,31,19,106,76,30,-30,9,-9,39,-39
475,547,False,2023,2023-12-10,SEA,SFO,0,16,28,-12,12,0,0,92.0,122.1,4,3,15,14,20,23,70,173,-103,103,-100,100,-203,203
476,535,True,2023,2023-12-10,BUF,KAN,0,20,17,3,-3,1,-1,68.8,74.2,3,1,24,7,28,18,118,82,36,-36,-55,55,-19,19
477,523,False,2023,2023-12-11,GNB,NYG,0,22,24,-2,2,-1,1,76.7,113.9,2,0,15,0,25,34,123,209,-86,86,45,-45,-41,41
478,521,False,2023,2023-12-11,MIA,TEN,1,27,28,-1,1,2,-2,90.5,85.4,5,1,32,7,31,29,158,83,75,-75,-112,112,-37,37
479,519,True,2023,2023-12-14,LVR,LAC,1,63,21,42,-42,5,-5,122.7,110.7,1,3,6,23,26,28,124,92,32,-32,20,-20,52,-52
480,513,True,2023,2023-12-16,CIN,MIN,1,27,24,3,-3,1,-1,97.7,95.3,5,3,26,22,22,30,80,143,-63,63,17,-17,-46,46
481,517,False,2023,2023-12-16,DEN,DET,0,17,42,-25,25,-1,1,88.4,132.7,2,2,19,15,28,28,83,185,-102,102,-59,59,-161,161
482,515,True,2023,2023-12-16,IND,PIT,1,30,13,17,-17,3,-3,123.4,63.3,3,4,13,30,34,24,170,74,96,-96,60,-60,156,-156
483,511,True,2023,2023-12-17,LAR,WAS,1,28,20,8,-8,-1,1,118.0,87.5,3,1,9,8,37,21,196,79,117,-117,31,-31,148,-148
484,491,True,2023,2023-12-17,BUF,DAL,1,31,10,21,-21,1,-1,89.3,54.3,1,3,9,28,49,20,266,89,177,-177,-21,21,156,-156
485,495,False,2023,2023-12-17,CHI,CLE,0,17,20,-3,3,0,0,46.5,75.0,3,4,18,31,27,18,88,29,59,-59,-200,200,-141,141
486,497,False,2023,2023-12-17,ARI,SFO,1,29,45,-16,16,-2,2,67.4,134.2,3,0,9,0,30,26,234,144,90,-90,-60,60,30,-30
487,499,False,2023,2023-12-17,GNB,TAM,1,20,34,-14,14,0,0,111.5,158.3,2,5,23,28,17,27,60,99,-39,39,-92,92,-131,131
488,493,False,2023,2023-12-17,ATL,CAR,0,7,9,-2,2,-2,2,79.6,91.3,0,3,0,13,31,36,52,129,-77,77,-2,2,-79,79
489,503,True,2023,2023-12-17,MIA,NYJ,1,30,0,30,-30,4,-4,116.0,32.6,3,6,15,56,28,12,77,23,54,-54,133,-133,187,-187
490,505,True,2023,2023-12-17,NOR,NYG,1,24,6,18,-18,0,0,132.5,64.9,1,7,9,57,28,16,87,60,27,-27,76,-76,103,-103
491,507,True,2023,2023-12-17,KAN,NWE,0,27,17,10,-10,-1,1,101.8,81.9,3,4,26,26,20,16,43,52,-9,9,129,-129,120,-120
492,509,True,2023,2023-12-17,HOU,TEN,0,19,16,3,-3,0,0,79.5,62.7,4,7,37,61,32,30,148,66,82,-82,54,-54,136,-136
493,501,False,2023,2023-12-17,JAX,BAL,1,7,23,-16,16,-1,1,83.9,72.4,1,3,6,26,17,42,75,251,-176,176,113,-113,-63,63
494,489,False,2023,2023-12-18,PHI,SEA,0,17,20,-3,3,-2,2,40.1,92.6,0,2,0,11,38,24,178,100,78,-78,-54,54,24,-24
495,487,False,2023,2023-12-21,NOR,LAR,0,22,30,-8,8,-1,1,106.1,120.3,2,1,15,3,16,32,35,133,-98,98,-21,21,-119,119
496,485,True,2023,2023-12-23,BUF,LAC,0,24,22,2,-2,-3,3,104.7,82.3,1,5,7,40,30,27,105,98,7,-7,55,-55,62,-62
497,483,False,2023,2023-12-23,CIN,PIT,0,11,34,-23,23,-3,3,69.0,123.1,3,1,26,6,16,30,59,113,-54,54,25,-25,-29,29
498,463,True,2023,2023-12-24,ATL,IND,1,29,10,19,-19,1,-1,99.2,55.0,1,6,0,31,30,25,177,92,85,-85,59,-59,144,-144
499,465,False,2023,2023-12-24,CAR,GNB,1,30,33,-3,3,0,0,110.0,107.3,2,1,14,12,25,34,96,162,-66,66,91,-91,25,-25
500,467,True,2023,2023-12-24,CHI,ARI,1,27,16,11,-11,-1,1,71.5,95.6,1,2,0,17,39,20,250,93,157,-157,-43,43,114,-114
501,471,True,2023,2023-12-24,CLE,HOU,0,36,22,14,-14,0,0,94.3,58.0,1,3,10,33,30,16,54,72,-18,18,186,-186,168,-168
502,469,False,2023,2023-12-24,DEN,NWE,1,23,26,-3,3,-1,1,103.2,114.5,5,2,45,26,23,21,83,59,24,-24,-37,37,-13,13
503,475,True,2023,2023-12-24,DET,MIN,0,30,24,6,-6,3,-3,99.7,75.1,1,4,11,38,36,11,143,17,126,-126,-127,127,-1,1
504,481,False,2023,2023-12-24,JAX,TAM,0,12,30,-18,18,-4,4,80.2,114.6,4,2,37,18,13,36,37,70,-33,33,3,-3,-30,30
505,473,False,2023,2023-12-24,DAL,MIA,0,20,22,-2,2,-1,1,107.9,97.1,4,1,11,9,25,26,97,91,6,-6,-42,42,-36,36
506,477,True,2023,2023-12-24,NYJ,WAS,1,30,28,2,-2,1,-1,64.8,42.9,0,1,0,13,36,22,164,102,62,-62,74,-74,136,-136
507,479,False,2023,2023-12-24,TEN,SEA,1,17,20,-3,3,0,0,98.4,103.4,6,3,39,12,31,20,162,58,104,-104,-90,90,14,-14
508,461,True,2023,2023-12-25,BAL,SFO,0,33,19,14,-14,5,-5,105.9,44.7,2,4,11,28,26,18,102,121,-19,19,-67,67,-86,86
509,459,False,2023,2023-12-25,NYG,PHI,0,25,33,-8,8,1,-1,65.6,84.9,1,1,2,6,26,35,106,170,-64,64,-109,109,-173,173
510,457,False,2023,2023-12-25,KAN,LVR,1,14,20,-6,6,-2,2,74.9,50.3,4,2,23,14,25,29,85,157,-72,72,175,-175,103,-103
511,455,True,2023,2023-12-28,CLE,NYJ,1,37,20,17,-17,-1,1,121.2,82.9,1,2,8,8,28,21,127,107,20,-20,48,-48,68,-68
